"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2023; Publication Type is Chapter; Open Access is Closed.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
237,pub.1165658471,10.1515/9781928246626-029,,,Bibliography,,,,,South Africa’s Struggle for Independent Education,,,2023-04-21,2023,2023-11-06,2023-04-21,,,201-215,Closed,Chapter,"Kumalo, Vusumuzi Rodney","Kumalo, Vusumuzi Rodney ()",,"Kumalo, Vusumuzi Rodney ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1165658471,,
236,pub.1163032666,10.1007/978-3-030-97940-9_128,,,Practical Application of the Decision-Making Grid (DMG) for Supporting Maintenance Strategy Decisions in a Small Hydroelectric Power Plant (SHPP),"Although access to electricity significatively improves life quality, almost one in every eight human beings do not have access to electricity in the world. Parallelly to the urgent necessity of providing electricity for a huge number of people, there is the equally urgent necessity of reducing global warming and climate change. These two necessities are translated into a huge necessity of expanding the offer of green and clean electricity. Among the possibilities, hydropower can provide multiple services (e.g., freshwater management, climate mitigation, etc.). However, the maintenance of hydroelectric generation still presents challenges to be overcome, especially the small hydroelectric power plant (SHPP), which has more constrained resources. Given this context, the current chapter proposes an innovative and practical method for optimizing maintenance planning and continuous maintenance improvement, based on a decision-making grid (DMG) and analytic hierarchy process (AHP), a novel method for this kind of application. It was applied to an SHPP in Brazil. The results empirically validated common perceptions of the maintenance responsibilities but also enabled widening the view and discussing maintenance strategies beyond common sense. For example, showing that it is better to adopt a corrective strategy for communication systems. Through the results, the proposed method proved to be useful and practical for the company’s management once it is simple, fast, and easy. The proposed method can be easily replicated to the other SHPP worldwide for achieving better maintenance strategic decisions. Based on the investigation limitations (lack of maintenance data standardizations), further directions are discussed.",,,,Handbook of Smart Energy Systems,"Michel Fathi, Enrico Zio, Panos M. Pardalos",,2023-08-05,2023,2023-08-05,2023,,,2787-2807,Closed,Chapter,"Okamura, Fernando Toshio; Alves Junior, Paulo Nocera; Cruz Júnior, José César; Costa Melo, Isotilia","Okamura, Fernando Toshio (São Carlos School of Engineering (EESC), University of São Paulo (USP), São Carlos, Brazil); Alves Junior, Paulo Nocera (Escuela de Ingeniería de Coquimbo (EIC), Universidad Católica del Norte (UCN), Coquimbo, Chile); Cruz Júnior, José César (Federal University of São Carlos (UFSCar), Sorocaba, Brazil); Costa Melo, Isotilia (Facultad de Ingeniería y Ciencias (FIC), Universidad Adolfo Ibáñez (UAI), Viña del Mar, Chile)","Okamura, Fernando Toshio (Universidade de São Paulo)","Okamura, Fernando Toshio (Universidade de São Paulo); Alves Junior, Paulo Nocera (Catholic University of the North); Cruz Júnior, José César (Federal University of São Carlos); Costa Melo, Isotilia (Adolfo Ibáñez University)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1163032666,46 Information and Computing Sciences; 4605 Data Management and Data Science,7 Affordable and Clean Energy
225,pub.1157353589,10.7765/9781526159083.00009,,,3 Black academics matter,"This collection considers developments in South African historiography after apartheid, as viewed from the perspective of scholars involved at the cutting edge of research within the field. In the respective chapters, the contributors offer critical reflection on the theoretical and methodological aspects that guide their work. This involves them looking simultaneously backwards at the intellectual traditions on which their scholarship builds, and forwards to potential future areas of inquiry and unresolved questions. In so doing, the book offers a corrective to charges that South African historiography has seen little in terms of innovation in the years since apartheid. The book highlights many new approaches that have reshaped the field, and it situates them in the context of the extant literature. In addition to offering fresh perspectives on the traditional themes of race, class and nation, the topics addressed by contributors include histories of the environment, of women, of creative literature and the fine arts, and of South Africa’s global connections and transnational entanglements. The resulting collection offers an essential resource for emerging and established scholars involved in the practice of South African historiography. The ongoing debates that emerged after the 2015–17 student protests raised several questions with historiographical implications. However, they have also raised questions about the challenges of teaching at this historical moment for young black women historians. This chapter argues first that student ‘wokeness’ in the aftermath of these protests has combined with the rise of consumer-based education to reproduce black women’s illegitimacy in the classroom. Second, it argues that student wokeness converges with the antiblackness of South African universities and South African history writing. Manifesting itself through the gatekeeping of senior white scholars, the antiblackness has not only resulted in the paucity of black female historians but also had implications for historiography. To make these arguments the chapter draws on the experiences of black academics to sketch the everyday encounters with antiblackness in the classroom and their manifestation through ‘woke’ vocabulary. Among these sources are two volumes that capture the experiences of black academics across a variety of institutions in the USA and South Africa, and Paul Gilroy’s reflections on how wokeness shows up in ways that undermine the very political project that students seek to cultivate. The second set of sources grapples with antiblackness in South African historiography. There the chapter focuses primarily on the work of Premesh Lalu and Windsor Leroke to highlight how the production of South African historiography often continues to be shaped by its colonial origins and has therefore reproduced forms of black subjection, engendering forms of racial domination in the field.",,,,History beyond apartheid,Thula Simpson,,2023-12-31,2023,2024-02-02,2023-12-31,,,55-75,Closed,Chapter,"Thumbran, Janeke","Thumbran, Janeke ()",,"Thumbran, Janeke ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1157353589,"47 Language, Communication and Culture; 4702 Cultural Studies",4 Quality Education
211,pub.1164038005,10.1007/978-3-031-38325-0_14,,,Agent-Based Simulation: Several Scenarios,"Agent-based simulation is a powerful technique used for simulating real-life situations. This method involves simulating individual agents and their interactions with each other and the environment. Several platforms, such as GAMA and MASON, are available for developing agent-based simulations. In this chapter, we present a case study that showcases the versatility of agent-based simulation across different domains. Through various scenarios, we demonstrate that this approach can be successfully employed in diverse areas, such as traffic modeling, understanding the behavior of drifting objects, and teaching the operation of a sugar mill boiler. These simulations can be built from the scratch or using development platforms, providing a unique approach to modeling complex systems. By using agent-based simulations, researchers can test different scenarios and understand how agents interact within a system, leading to valuable insights for decision-making and problem-solving.",,,Studies in Big Data,"Data Analytics and Computational Intelligence: Novel Models, Algorithms and Applications","Gilberto Rivera, Laura Cruz-Reyes, Bernabé Dorronsoro, Alejandro Rosete",,2023-09-13,2023,2023-09-13,2023,132,,341-369,Closed,Chapter,"Moreno-Espino, Mailyn; Moreno-Román, Ariadna Claudia; López-González, Ariel; Benitez-Bosque, Robert Ruben; Porras, Cynthia; Hadfeg-Fernández, Yahima","Moreno-Espino, Mailyn (Centro de Investigación en Computación (CIC), Instituto Politécnico Nacional, Mexico city, Mexico); Moreno-Román, Ariadna Claudia (Escuela Superior de Ingeniería Mecánica y Eléctrica Unidad Culhuacan, Instituto Politécnico Nacional, Mexico city, Mexico); López-González, Ariel (Escuela Superior de Ingeniería Mecánica y Eléctrica Unidad Culhuacan, Instituto Politécnico Nacional, Mexico city, Mexico); Benitez-Bosque, Robert Ruben (Facultad de Informática, Universidad Tecnológica de La Habana “José Antonio Echeverría”, La Habana, Cuba); Porras, Cynthia (Facultad de Informática, Universidad Tecnológica de La Habana “José Antonio Echeverría”, La Habana, Cuba); Hadfeg-Fernández, Yahima (Facultad de Economía y Administración, Universidad Católica del Norte, Antofagasta, Chile)","Moreno-Espino, Mailyn (Instituto Politécnico Nacional)","Moreno-Espino, Mailyn (Instituto Politécnico Nacional); Moreno-Román, Ariadna Claudia (Instituto Politécnico Nacional); López-González, Ariel (Instituto Politécnico Nacional); Benitez-Bosque, Robert Ruben (Facultad de Informática, Universidad Tecnológica de La Habana “José Antonio Echeverría”, La Habana, Cuba); Porras, Cynthia (Facultad de Informática, Universidad Tecnológica de La Habana “José Antonio Echeverría”, La Habana, Cuba); Hadfeg-Fernández, Yahima (Catholic University of the North)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1164038005,46 Information and Computing Sciences; 4602 Artificial Intelligence,
211,pub.1158194195,10.1007/978-3-030-56781-1_431,,,"Hahn, Hans",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,593-594,Closed,Chapter,"Orbegoso-Galarza, Arturo","Orbegoso-Galarza, Arturo (Universidad Nacional Mayor de San Marcos, Lima, Peru; Universidad Privada del Norte, Trujillo, Peru; Universidad César Vallejo, Trujillo, Peru)","Orbegoso-Galarza, Arturo (National University of San Marcos; Private University of the North; Universidad César Vallejo)","Orbegoso-Galarza, Arturo (National University of San Marcos; Private University of the North; Universidad César Vallejo)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194195,,
203,pub.1158194188,10.1007/978-3-030-56781-1_425,,,"Estrada de los Ríos, Luis",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,412-412,Closed,Chapter,"Caycho-Rodríguez, Tomás","Caycho-Rodríguez, Tomás (Universidad Privada del Norte, Lima, Perú)","Caycho-Rodríguez, Tomás (Private University of the North)","Caycho-Rodríguez, Tomás (Private University of the North)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194188,,
203,pub.1157221595,10.1007/978-3-319-31739-7_221-1,,,Intergovernmental Relations,"The entry explores intergovernmental relations from a multidisciplinary perspective and considering both (constitutional) law in the text and law-in-action, while dwelling into certain paradigmatic cases as well as comparative studies. The first part looks at theoretical and methodological considerations, including clarification of similar concepts and the main types and areas of intergovernmental relations in federal systems. It then moves to the most important institutions, actors, and instruments by which intergovernmental relations are manifested. Later, it addresses contemporary challenges posed by the increasing relevance of crisis management, analysis of the experiences and lessons from the Covid-19 pandemic as well as the normative challenges that executive intergovernmental relations raise to federal democracy. Finally, the last part highlights emerging trends to contemporary constitutionalism, marked by the federal predominance of powers and resources distribution, and the inclusion of local governments and formally nonfederal cases into the research agenda.",,,,Encyclopedia of Contemporary Constitutionalism,"Javier Cremades, Cristina Hermida",,2023-04-14,2023,2023-04-14,2023,,,1-18,Closed,Chapter,"Szmulewicz Ramírez, Esteban","Szmulewicz Ramírez, Esteban (Universidad Católica del Norte, Chile, and Leiden University, Leiden, The Netherlands)","Szmulewicz Ramírez, Esteban (Catholic University of the North; Leiden University)","Szmulewicz Ramírez, Esteban (Catholic University of the North; Leiden University)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1157221595,44 Human Society; 4407 Policy and Administration; 4408 Political Science; 48 Law and Legal Studies,
201,pub.1158194320,10.1007/978-3-030-56781-1_553,,,"Carbonell de Grompone, María Angélica",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,261-263,Closed,Chapter,"Chavez Bidart, Jorge","Chavez Bidart, Jorge (Universidad de la República, Montevideo, Uruguay)","Chavez Bidart, Jorge (University of the Republic)","Chavez Bidart, Jorge (University of the Republic)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194320,,
201,pub.1158194319,10.1007/978-3-030-56781-1_552,,,"Cáceres, Alfredo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,224-226,Closed,Chapter,"Gambini, Marcelo","Gambini, Marcelo (Facultad de Psicología, Universidad de la República, Montevideo, Uruguay)","Gambini, Marcelo (University of the Republic)","Gambini, Marcelo (University of the Republic)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194319,,
201,pub.1158194244,10.1007/978-3-030-56781-1_476,,,"Ciampi, Lanfranco",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,300-303,Closed,Chapter,"Allevi, José Ignacio","Allevi, José Ignacio (Instituto de Humanidades y Ciencias Sociales del Litoral (IHuCSo-UNL), Consejo Nacional de Investigaciones Científicas y Técnicas, Universidad Nacional de Rosario, Santa Fe, Argentina)","Allevi, José Ignacio (National University of Rosario)","Allevi, José Ignacio (National University of Rosario)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194244,,
201,pub.1158194180,10.1007/978-3-030-56781-1_418,,,"Calderόn Soria, René",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,236-238,Closed,Chapter,"Ocampo-Barba, Ninoska","Ocampo-Barba, Ninoska (Sociedad Boliviana de Neuropsicología, La Paz, Bolivia)","Ocampo-Barba, Ninoska (Sociedad Boliviana de Neuropsicología, La Paz, Bolivia)","Ocampo-Barba, Ninoska (Sociedad Boliviana de Neuropsicología, La Paz, Bolivia)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194180,,
201,pub.1158194167,10.1007/978-3-030-56781-1_406,,,"Carrasquilla, Rafael María",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,269-271,Closed,Chapter,"Oviedo, Gilberto","Oviedo, Gilberto (Pontificia Universidad Javeriana, Bogotá, Colombia)","Oviedo, Gilberto (Pontificia Universidad Javeriana)","Oviedo, Gilberto (Pontificia Universidad Javeriana)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194167,,
201,pub.1158194018,10.1007/978-3-030-56781-1_257,,,"Campos, Nilton",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,241-244,Closed,Chapter,"Ferreira da Silva, Juliana; Portugal, Francisco Teixeira","Ferreira da Silva, Juliana (Catholic University of Brasilia (UCB), Brasília, Brazil); Portugal, Francisco Teixeira (Instituto de Psicologia, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brazil)","Portugal, Francisco Teixeira (Federal University of Rio de Janeiro)","Ferreira da Silva, Juliana (Universidade Católica de Brasília); Portugal, Francisco Teixeira (Federal University of Rio de Janeiro)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194018,,
201,pub.1158193981,10.1007/978-3-030-56781-1_223,,,"Coelho, Lúcia Maria Salvia",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,309-311,Closed,Chapter,"Massud Souza, Juberto Antonio","Massud Souza, Juberto Antonio (State University of Rio de Janeiro (UERJ), Rio de Janeiro, Brazil)","Massud Souza, Juberto Antonio (Rio de Janeiro State University)","Massud Souza, Juberto Antonio (Rio de Janeiro State University)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193981,,
199,pub.1158194247,10.1007/978-3-030-56781-1_479,,,"Cuatrecas-Arumí, Juan",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,331-334,Closed,Chapter,"Vázquez Ferrero, Sebastián","Vázquez Ferrero, Sebastián (Universidad Nacional de San Luis, San Luis, Argentina)","Vázquez Ferrero, Sebastián (National University of San Luis)","Vázquez Ferrero, Sebastián (National University of San Luis)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194247,,
199,pub.1158194241,10.1007/978-3-030-56781-1_473,,,"Calvo, Isabel",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,238-239,Closed,Chapter,"Borinsky, Marcela","Borinsky, Marcela (Universidad de Buenos Aires, Buenos Aires, Argentina)","Borinsky, Marcela (University of Buenos Aires)","Borinsky, Marcela (University of Buenos Aires)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194241,,
199,pub.1158194240,10.1007/978-3-030-56781-1_472,,,"Calcagno, Alfredo Domingo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,228-229,Closed,Chapter,"Talak, Ana María","Talak, Ana María (Universidad Nacional de La Plata, La Plata, Argentina)","Talak, Ana María (National University of La Plata)","Talak, Ana María (National University of La Plata)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194240,,
199,pub.1158193926,10.1007/978-3-030-56781-1_17,,,"Cornejo Cabrera, Ezequiel",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,317-319,Closed,Chapter,"Zacarías-Salinas, Ximena; Tinoco Amador, Josué R.","Zacarías-Salinas, Ximena (Universidad de Colima, Colima, México); Tinoco Amador, Josué R. (Universidad Autónoma Metropolitana, México City, México)","Zacarías-Salinas, Ximena (University of Colima)","Zacarías-Salinas, Ximena (University of Colima); Tinoco Amador, Josué R. (Universidad Autónoma Metropolitana)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193926,,
199,pub.1158193896,10.1007/978-3-030-56781-1_14,,,"Chávez Lavista, Ezequiel Adeodato",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,295-298,Closed,Chapter,"Ito Sugiyama, María Emily","Ito Sugiyama, María Emily (Facultad de Psicología, National Autonomous University of Mexico, Mexico City, Mexico)","Ito Sugiyama, María Emily (National Autonomous University of Mexico)","Ito Sugiyama, María Emily (National Autonomous University of Mexico)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193896,,
199,pub.1158193885,10.1007/978-3-030-56781-1_13,,,"Castaño Asmitia, Darvelio Alberto",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,285-287,Closed,Chapter,"Correa, Ricardo Trujillo; Zorrilla, Alberto Castaño","Correa, Ricardo Trujillo (National Autonomous University of Mexico, Mexico City, Mexico); Zorrilla, Alberto Castaño (Institute of Postgraduate Studies in Sciences and Humanities, Mexico City, Mexico)","Correa, Ricardo Trujillo (National Autonomous University of Mexico)","Correa, Ricardo Trujillo (National Autonomous University of Mexico); Zorrilla, Alberto Castaño (Institute of Postgraduate Studies in Sciences and Humanities, Mexico City, Mexico)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193885,,
199,pub.1158193867,10.1007/978-3-030-56781-1_11,,,"Cappello García, Héctor Manuel",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,254-257,Closed,Chapter,"Navarro, Manuel González","Navarro, Manuel González (Autonomous Metropolitan University, Mexico City, Mexico)","Navarro, Manuel González (Universidad Autónoma Metropolitana)","Navarro, Manuel González (Universidad Autónoma Metropolitana)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193867,,
199,pub.1158194438,10.1007/978-3-030-56781-1_92,,,"Cintrón de Crespo, Patria",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,303-305,Closed,Chapter,"Roca de Torres, Irma","Roca de Torres, Irma (University of Puerto Rico, Río Piedras, San Juan, Puerto Rico)","Roca de Torres, Irma (University of Puerto Rico at Río Piedras)","Roca de Torres, Irma (University of Puerto Rico at Río Piedras)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194438,,
199,pub.1158194436,10.1007/978-3-030-56781-1_90,,,"Casanova, Teobaldo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,280-282,Closed,Chapter,"Roca de Torres, Irma","Roca de Torres, Irma (University of Puerto Rico, Río Piedras, San Juan, Puerto Rico)","Roca de Torres, Irma (University of Puerto Rico at Río Piedras)","Roca de Torres, Irma (University of Puerto Rico at Río Piedras)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194436,,
199,pub.1158194427,10.1007/978-3-030-56781-1_80,,,"Coronado Castro, Mariano Luis",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,319-323,Closed,Chapter,"Rosabal-Coto, Mariano","Rosabal-Coto, Mariano (Instituto de Investigaciones Psicológicas, Universidad de Costa Rica, San Pedro, Costa Rica)","Rosabal-Coto, Mariano (University of Costa Rica)","Rosabal-Coto, Mariano (University of Costa Rica)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194427,,
199,pub.1158194401,10.1007/978-3-030-56781-1_629,,,"Casalta Contasti, Henry",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,278-280,Closed,Chapter,"Prieto Rodríguez, Purificación","Prieto Rodríguez, Purificación (Universidad Central de Venezuela, Caracas, Venezuela)","Prieto Rodríguez, Purificación (Central University of Venezuela)","Prieto Rodríguez, Purificación (Central University of Venezuela)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194401,,
199,pub.1158194246,10.1007/978-3-030-56781-1_478,,,"Cortada de Kohan, Nuria",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,323-326,Closed,Chapter,"Luque, Leticia Elizabeth","Luque, Leticia Elizabeth (Universidad Nacional de Córdoba, Córdoba, Argentina)","Luque, Leticia Elizabeth (National University of Córdoba)","Luque, Leticia Elizabeth (National University of Córdoba)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194246,,
199,pub.1158194184,10.1007/978-3-030-56781-1_421,,,"Caravedo Prado, Baltazar",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,258-259,Closed,Chapter,"León, Ramón","León, Ramón (Universidad Ricardo Palma, Lima, Peru)","León, Ramón (Universidad Ricardo Palma)","León, Ramón (Universidad Ricardo Palma)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194184,,
199,pub.1158194183,10.1007/978-3-030-56781-1_420,,,"Caravedo Carranza, Baltazar",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,257-258,Closed,Chapter,"Borja-Mostacero, Mauricio","Borja-Mostacero, Mauricio (Universidad Ricardo Palma, Lima, Peru)","Borja-Mostacero, Mauricio (Universidad Ricardo Palma)","Borja-Mostacero, Mauricio (Universidad Ricardo Palma)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194183,,
199,pub.1158194130,10.1007/978-3-030-56781-1_369,,,"César, Osório Thaumaturgo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,292-295,Closed,Chapter,"Mendes, Neusa Regiane","Mendes, Neusa Regiane (Faculdade de Educação da Universidade Estadual de Campinas, Campinas, Brazil)","Mendes, Neusa Regiane (State University of Campinas)","Mendes, Neusa Regiane (State University of Campinas)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194130,,
199,pub.1158194054,10.1007/978-3-030-56781-1_290,,,"Cisneros González, Jorge Isaías",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,307-309,Closed,Chapter,"del Carmen Matus García, Ericka","del Carmen Matus García, Ericka (Universidad Especializada de las Américas, Panamá, Republic of Panama)","del Carmen Matus García, Ericka (Universidad Especializada de las Américas)","del Carmen Matus García, Ericka (Universidad Especializada de las Américas)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158194054,,
199,pub.1158193932,10.1007/978-3-030-56781-1_175,,,"Constaín Mosquera, César",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,313-316,Closed,Chapter,"Pinzón Torres, Amelia Teresa","Pinzón Torres, Amelia Teresa (Universidad Nacional de Colombia, Bogotá, Colombia)","Pinzón Torres, Amelia Teresa (National University of Colombia)","Pinzón Torres, Amelia Teresa (National University of Colombia)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193932,,
199,pub.1158193916,10.1007/978-3-030-56781-1_160,,,"Carbo Bravo, Segundo Edmundo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,259-261,Closed,Chapter,"Castro Falconí, Daniela S.","Castro Falconí, Daniela S. (Pontificia Universidad Católica del Ecuador, Quito, Ecuador)","Castro Falconí, Daniela S. (Pontificia Universidad Católica del Ecuador)","Castro Falconí, Daniela S. (Pontificia Universidad Católica del Ecuador)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193916,,
199,pub.1158193904,10.1007/978-3-030-56781-1_15,,,"Colotla Espinosa, Victor Adolfo",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,312-313,Closed,Chapter,"Jurado Cárdenas, Samuel","Jurado Cárdenas, Samuel (Facultad de Psicología, National Autonomous University of Mexico, Mexico City, Mexico)","Jurado Cárdenas, Samuel (National Autonomous University of Mexico)","Jurado Cárdenas, Samuel (National Autonomous University of Mexico)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193904,,
199,pub.1158193880,10.1007/978-3-030-56781-1_124,,,"Cirino-Gerena, Gabriel",,,,,The Palgrave Biographical Encyclopedia of Psychology in Latin America,"Ana Maria Jacó-Vilela, Hugo Klappenbach, Rubén Ardila",,2023-05-20,2023,2023-05-20,2023,,,305-307,Closed,Chapter,"Moreno-Velázquez, Ivonne","Moreno-Velázquez, Ivonne (University of Puerto Rico, Río Piedras, San Juan, Puerto Rico)","Moreno-Velázquez, Ivonne (University of Puerto Rico at Río Piedras)","Moreno-Velázquez, Ivonne (University of Puerto Rico at Río Piedras)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1158193880,,
